Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20241202|A|223794|102|563986|B,Q,N
20241202|AA|630296|47605|1530383|B,Q,N
20241202|AAA|1676|0|9636|Q,N
20241202|AAAU|519946|100|1482745|B,Q,N
20241202|AACG|1196|0|9503|Q,N
20241202|AACT|11|0|56564|Q
20241202|AACT/WS|4620|100|1163739|Q
20241202|AADI|9350|55|24548|Q,N
20241202|AADR|20|0|48|Q,N
20241202|AAL|5109819|44200|11140234|B,Q,N
20241202|AAM|11900|0|614641|Q,N
20241202|AAME|1677|0|2866|Q,N
20241202|AAM/WS|2088|0|1230525|Q
20241202|AAOI|754043|1589|1297531|B,Q,N
20241202|AAON|63019|205|125349|B,Q,N
20241202|AAP|631262|941|1040055|B,Q,N
20241202|AAPB|3834|0|32205|B,Q,N
20241202|AAPD|26995|5|105586|Q,N
20241202|AAPL|6312742|32611|12835457|B,Q,N
20241202|AAPR|7|0|722|Q
20241202|AAPU|123036|22|260298|B,Q,N
20241202|AAPX|11660|0|14417|B,Q
20241202|AAPY|1135|0|1216|Q,N
20241202|AAT|73799|0|101274|B,Q,N
20241202|AAXJ|97414|0|167711|Q,N
20241202|AB|49732|317|114473|Q,N
20241202|ABAT|55579|2017|373673|Q,N
20241202|ABBV|666543|3791|1404864|B,Q,N
20241202|ABCB|28552|0|86917|Q,N
20241202|ABCL|534337|2043|1611177|B,Q,N
20241202|ABCS|497|0|894|Q
20241202|ABEO|32742|0|66971|Q,N
20241202|ABEQ|22|0|357|Q
20241202|ABEV|13725221|19141|26583257|B,Q,N
20241202|ABG|35241|28|49964|Q,N
20241202|ABL|41983|0|144809|B,Q,N
20241202|ABLLW|1102|0|23167|Q
20241202|ABLV|15254|4200|43812|Q,N
20241202|ABM|48478|0|74366|B,Q,N
20241202|ABNB|556822|3136|1234284|B,Q,N
20241202|ABNY|4081|0|14805|Q,N
20241202|ABOS|97704|416|194771|B,Q,N
20241202|ABP|2913|0|7467|Q
20241202|ABR|776363|3441|1505659|B,Q,N
20241202|ABRpD|1862|0|3919|B,Q,N
20241202|ABRpE|802|0|2580|Q
20241202|ABRpF|1668|0|8674|Q
20241202|ABSI|312587|4464|711737|B,Q,N
20241202|ABT|612148|712|1009391|B,Q,N
20241202|ABTS|4565|400|15749|Q
20241202|ABUS|189199|0|294358|B,Q,N
20241202|ABVC|5587|0|22037|Q,N
20241202|ABVE|63937|4599|164357|B,Q,N
20241202|ABVEW|7142|329|24357|Q
20241202|ABVX|34045|0|35740|B,Q,N
20241202|AC|455|0|2928|Q
20241202|ACA|19625|0|47796|Q,N
20241202|ACAD|266260|776|530536|B,Q,N
20241202|ACB|158850|16526|293822|B,Q,N
20241202|ACCD|131173|155|588404|Q,N
20241202|ACCO|86308|1447|346192|B,Q,N
20241202|ACDC|165074|725|261556|B,Q,N
20241202|ACEL|32566|15200|83550|Q,N
20241202|ACES|2485|0|57409|B,Q
20241202|ACET|115856|5408|406482|Q,N
20241202|ACGL|237108|78|521878|B,Q,N
20241202|ACGLN|7562|0|23638|B,Q,N
20241202|ACGLO|17617|0|25704|Q,N
20241202|ACHC|233754|489|472439|B,Q,N
20241202|ACHL|3490|0|14064|Q,N
20241202|ACHR|27232463|2826203|60609913|B,Q,N
20241202|ACHR/WS|237538|43929|361088|Q,N
20241202|ACHV|20136|0|49369|Q,N
20241202|ACI|253606|299|766824|B,Q,N
20241202|ACIC|10273|0|48111|B,Q
20241202|ACIO|74332|0|113900|Q,N
20241202|ACIU|35929|0|73235|B,Q,N
20241202|ACIW|136716|35|235302|B,Q,N
20241202|ACLO|1|0|1|Q
20241202|ACLS|95385|369|194679|B,Q,N
20241202|ACLX|97918|160|180062|B,Q,N
20241202|ACM|88886|292|178501|B,Q,N
20241202|ACMR|983857|25750|2056375|B,Q,N
20241202|ACN|236131|385|597312|B,Q,N
20241202|ACNB|1070|0|3034|Q,N
20241202|ACNT|10306|0|23353|B,Q,N
20241202|ACOG|29674|124|80608|Q
20241202|ACON|29251|0|92327|Q,N
20241202|ACP|197300|0|439748|Q,N
20241202|ACR|663|0|5748|Q
20241202|ACRE|97453|757|194336|B,Q,N
20241202|ACRpC|1572|0|5451|Q,N
20241202|ACRpD|1196|0|1621|Q
20241202|ACRS|161431|1003|545806|B,Q,N
20241202|ACRV|10492|0|33297|Q,N
20241202|ACSI|16|0|18|Q
20241202|ACT|63027|0|145414|B,Q,N
20241202|ACTG|24397|204|111026|Q,N
20241202|ACTU|6743|118|12692|Q
20241202|ACTV|2075|0|4254|Q,N
20241202|ACU|477|0|1257|B,Q,N
20241202|ACV|5929|0|18312|Q,N
20241202|ACVA|222196|1207|457592|B,Q,N
20241202|ACVF|4694|0|5761|Q,N
20241202|ACWI|370514|4890|873380|B,Q,N
20241202|ACWV|155300|100|744043|B,Q,N
20241202|ACWX|351613|1900|610870|Q,N
20241202|ACXP|33566|3091|112440|Q,N
20241202|ADAG|39496|0|120272|Q,N
20241202|ADAP|102275|489|2904746|Q,N
20241202|ADBE|174479|1622|742381|B,Q,N
20241202|ADC|56573|516|344329|B,Q,N
20241202|ADCpA|3436|0|9049|Q,N
20241202|ADCT|116761|316|209539|Q,N
20241202|ADD|17985|752|32772|B,Q,N
20241202|ADEA|64294|186|155179|B,Q,N
20241202|ADFI|9248|0|12578|Q
20241202|ADGM|9222|5|36863|Q,N
20241202|ADI|404244|199|866181|B,Q,N
20241202|ADIL|27684|0|128593|Q,N
20241202|ADIV|907|0|922|Q
20241202|ADM|783463|101|1405275|B,Q,N
20241202|ADMA|868725|1728|2773392|B,Q,N
20241202|ADME|1320|0|9692|Q
20241202|ADN|23635|3030|34758|Q,N
20241202|ADNT|161487|314|583677|Q,N
20241202|ADNWW|6703|0|11515|Q
20241202|ADP|168974|306|390887|B,Q,N
20241202|ADPT|244387|236|654009|B,Q,N
20241202|ADPV|4546|0|7950|Q,N
20241202|ADSE|14103|173|29924|Q,N
20241202|ADSK|378220|250|833691|B,Q,N
20241202|ADT|765240|8|1720428|B,Q,N
20241202|ADTN|62733|161|160128|B,Q,N
20241202|ADTX|151245|0|388615|B,Q,N
20241202|ADUR|13462|18|32646|B,Q,N
20241202|ADUS|19939|0|41194|Q,N
20241202|ADV|117298|73|209408|Q,N
20241202|ADVE|4366|0|4368|Q
20241202|ADVM|39525|0|69434|B,Q,N
20241202|ADVWW|38279|2400|214259|Q
20241202|ADX|39733|0|147610|B,Q,N
20241202|ADXN|9317|200|34229|Q,N
20241202|AE|1577|0|2753|Q
20241202|AEE|144035|28|325305|Q,N
20241202|AEF|20430|950|37450|Q
20241202|AEFC|3943|250|13604|Q,N
20241202|AEG|1404387|6613|2832930|Q,N
20241202|AEHL|161765|1|352798|Q,N
20241202|AEHR|254779|11562|454711|B,Q,N
20241202|AEI|3326|89|22429|Q,N
20241202|AEIS|30688|0|81080|B,Q,N
20241202|AEM|266219|202|474568|B,Q,N
20241202|AEMD|22369|0|38085|Q
20241202|AENT|9592|978|34521|B,Q,N
20241202|AENTW|6855|155|7015|Q
20241202|AEO|1400061|2197|3070563|B,Q,N
20241202|AEON|81534|0|144371|Q,N
20241202|AEP|319756|54|638905|B,Q,N
20241202|AER|83521|0|220691|B,Q,N
20241202|AERT|17693|0|55710|Q
20241202|AES|1896960|4197|4810709|B,Q,N
20241202|AESI|278684|21|339172|Q,N
20241202|AESR|7523|0|15082|Q
20241202|AETH|2119|0|3530|Q
20241202|AEVA|102254|0|151276|Q,N
20241202|AEVA/WS|104|0|179|Q
20241202|AEYE|37823|219|68191|B,Q,N
20241202|AFB|11676|0|39514|Q
20241202|AFBI|418|0|971|Q
20241202|AFCG|35835|296|127386|Q,N
20241202|AFG|50139|200|120139|B,Q,N
20241202|AFGB|2020|0|4703|Q
20241202|AFGC|2518|0|5022|Q,N
20241202|AFGD|3937|0|5441|Q,N
20241202|AFGE|1248|0|2901|Q
20241202|AFIF|6429|0|8978|Q
20241202|AFJK|9|0|25|Q
20241202|AFK|109|0|2228|Q,N
20241202|AFL|322909|71|595624|B,Q,N
20241202|AFLG|7908|0|8667|Q
20241202|AFMC|776|15|2022|Q,N
20241202|AFMD|39043|1410|104541|B,Q,N
20241202|AFRI|503|0|3940|Q
20241202|AFRM|2153864|12211|5481791|B,Q,N
20241202|AFSM|2188|0|5739|Q,N
20241202|AFYA|13847|0|48204|Q,N
20241202|AG|1515744|12851|4412445|B,Q,N
20241202|AGAE|6639|0|16768|Q,N
20241202|AGCO|217748|114|270207|Q,N
20241202|AGD|26568|0|87148|Q,N
20241202|AGEN|147732|2810|296766|B,Q,N
20241202|AGFY|19833|4936|47437|B,Q,N
20241202|AGG|2933904|133710|10709353|B,Q,N
20241202|AGGH|14453|0|38203|Q,N
20241202|AGGS|6123|0|6525|Q
20241202|AGGY|11747|0|33621|Q,N
20241202|AGI|240333|3931|591948|B,Q,N
20241202|AGIH|1|0|3|Q
20241202|AGIO|102813|170|164191|B,Q,N
20241202|AGIX|3713|0|3745|Q,N
20241202|AGL|930111|9487|1958344|B,Q,N
20241202|AGM|5037|0|7479|B,Q
20241202|AGM/A|30|0|40|Q,N
20241202|AGMH|5206|0|28129|Q,N
20241202|AGMI|100|0|100|Q
20241202|AGMpD|328|0|1128|Q,N
20241202|AGMpE|82|0|382|Q
20241202|AGMpF|5656|0|9166|Q
20241202|AGMpG|2562|0|5615|Q
20241202|AGNC|2773668|41829|7018807|B,Q,N
20241202|AGNCL|1797|0|5225|Q,N
20241202|AGNCM|2726|0|5765|Q
20241202|AGNCN|8162|0|12174|Q,N
20241202|AGNCO|11729|0|28754|Q
20241202|AGNCP|5674|0|14941|Q,N
20241202|AGNG|599|0|2293|Q
20241202|AGO|23397|0|81794|Q,N
20241202|AGOX|7258|0|13989|Q
20241202|AGQ|138465|3709|365169|B,Q,N
20241202|AGR|62798|14|129321|B,Q,N
20241202|AGRI|5631330|104527|11611890|Q,N
