Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20250926|A|214555|112|386227|B,Q,N
20250926|AA|1330723|2723|2805433|B,Q,N
20250926|AAA|143|0|1247|Q,N
20250926|AAAA|3084|0|8599|Q
20250926|AAAU|273795|0|685548|B,Q,N
20250926|AACB|176|0|202|Q
20250926|AACG|8392|418|59370|Q,N
20250926|AACIW|333|0|40316|Q
20250926|AADR|602|0|1007|Q,N
20250926|AAL|29588429|26093|61609961|B,Q,N
20250926|AALG|16967|0|20820|B,Q
20250926|AAME|10701|1588|20713|Q
20250926|AAMI|25134|0|45039|B,Q,N
20250926|AAM/WS|4800|0|7726|Q
20250926|AAOI|590109|1346|1287125|B,Q,N
20250926|AAON|344361|0|463800|B,Q,N
20250926|AAP|239299|0|366323|B,Q,N
20250926|AAPB|24700|0|59978|Q,N
20250926|AAPD|245693|0|854386|B,Q,N
20250926|AAPG|60|0|267|Q
20250926|AAPL|9830500|41571|16692247|B,Q,N
20250926|AAPR|100|0|396|Q
20250926|AAPU|420070|1085|935898|B,Q,N
20250926|AAPW|9832|0|12321|Q,N
20250926|AAPX|30881|0|47755|Q,N
20250926|AAPY|285|0|486|Q,N
20250926|AARD|25276|0|37898|B,Q,N
20250926|AAT|32435|106|52366|B,Q,N
20250926|AAUC|11073|0|16108|B,Q,N
20250926|AAXJ|4475|0|140987|Q,N
20250926|AB|18176|1|81040|B,Q,N
20250926|ABAT|580257|121866|4445777|B,Q,N
20250926|ABBV|854603|1215|1524752|B,Q,N
20250926|ABCB|62930|0|168020|B,Q,N
20250926|ABCL|1145349|24904|1889451|B,Q,N
20250926|ABCS|1112|0|2962|Q
20250926|ABEO|156399|10667|458143|B,Q,N
20250926|ABEQ|5527|0|8112|Q
20250926|ABEV|9810893|6000|17920981|B,Q,N
20250926|ABFL|5199|0|9276|Q
20250926|ABG|31716|0|39232|Q,N
20250926|ABI|3|0|48|Q
20250926|ABIG|120|0|162|Q
20250926|ABL|159216|0|262728|Q,N
20250926|ABLD|1412|0|2157|Q
20250926|ABLG|66|0|1921|Q
20250926|ABLLL|534|0|1085|Q
20250926|ABLV|443|0|3328|Q
20250926|ABLVW|4131|71|9921|Q
20250926|ABM|41653|0|95406|Q,N
20250926|ABNB|381796|1072|950458|B,Q,N
20250926|ABNY|1010|0|4290|Q
20250926|ABOS|144263|0|738567|B,Q,N
20250926|ABOT|51|0|93|Q
20250926|ABP|709084|48540|1340886|Q,N
20250926|ABPWW|100|0|100|Q
20250926|ABR|758072|5|1046620|B,Q,N
20250926|ABRpD|3339|0|7334|Q,N
20250926|ABRpE|35|0|2798|Q
20250926|ABRpF|710|0|1164|Q
20250926|ABSI|1108633|13|2220613|B,Q,N
20250926|ABT|723666|1319|1619542|B,Q,N
20250926|ABTC|979573|14285|1589106|B,Q,N
20250926|ABTS|5892|882|15070|Q,N
20250926|ABUS|69936|0|196202|B,Q,N
20250926|ABVC|25685|800|73515|Q,N
20250926|ABVE|353529|81628|736003|B,Q,N
20250926|ABVEW|2252|413|6235|Q
20250926|ABVX|85424|0|375076|B,Q,N
20250926|ABXB|1|0|78|Q
20250926|ACA|27324|0|47774|B,Q,N
20250926|ACAD|470595|0|988567|B,Q,N
20250926|ACB|159258|0|310933|Q,N
20250926|ACCO|107297|0|285373|Q,N
20250926|ACCS|1154|0|1568|Q
20250926|ACDC|161554|0|585044|Q,N
20250926|ACEI|19626|0|23317|Q
20250926|ACEL|16189|0|52433|Q,N
20250926|ACES|2567|0|5842|Q,N
20250926|ACET|5924|0|121845|Q
20250926|ACFN|3822|0|7939|Q
20250926|ACGL|198284|0|472256|B,Q,N
20250926|ACGLN|4552|200|10498|Q,N
20250926|ACGLO|1472|0|3781|Q
20250926|ACHC|814539|0|1467059|B,Q,N
20250926|ACHR|7335757|21708|18986101|B,Q,N
20250926|ACHR/WS|6364|297|21789|Q
20250926|ACHV|121549|12200|262470|Q,N
